S No,Station Name,Station Code,Station Category,Division,Zone,District,State,Category_Rank,Division_Station_Count,Zone_Share_%
2333,ERICH ROAD,ERC,NSG6,JHANSI,NCR,JHANSI,UTTAR PRADESH,9,158,4.85
2334,GARHMAU,GRM,NSG6,JHANSI,NCR,JHANSI,UTTAR PRADESH,9,158,4.85
2335,GHOSIPURA,GOPA,NSG6,JHANSI,NCR,GWALIOR,MADHYA PRADESH,9,158,4.85
2336,GIRDHARPUR,GIW,NSG6,JHANSI,NCR,SHEOPUR,MADHYA PRADESH,9,158,4.85
2337,GOHAD ROAD HALT,GOA,NSG6,JHANSI,NCR,BHIND,MADHYA PRADESH,9,158,4.85
2338,HAMIRPUR ROAD,HAR,NSG6,JHANSI,NCR,HAMIRPUR,UTTAR PRADESH,9,158,4.85
2339,HETAMPUR,HET,NSG6,JHANSI,NCR,MORENA,MADHYA PRADESH,9,158,4.85
2340,ICHAULI,ICL,NSG6,JHANSI,NCR,HAMIRPUR,UTTAR PRADESH,9,158,4.85
2341,IKDORI,IKD,NSG6,JHANSI,NCR,SHEOPUR,MADHYA PRADESH,9,158,4.85
2342,ISHANAGAR,ISHN,NSG6,JHANSI,NCR,CHHATARPUR,MADHYA PRADESH,9,158,4.85
2343,JAKHAURA,JHA,NSG6,JHANSI,NCR,LALITPUR,UTTAR PRADESH,9,158,4.85
2344,JAKHLAUN,JLN,NSG6,JHANSI,NCR,LALITPUR,UTTAR PRADESH,9,158,4.85
2345,JIRON,JRO,NSG6,JHANSI,NCR,LALITPUR,UTTAR PRADESH,9,158,4.85
2346,JORA ALAPUR,JPO,NSG6,JHANSI,NCR,MORENA,MADHYA PRADESH,9,158,4.85
2347,KABRAI,KBR,NSG6,JHANSI,NCR,MAHOBA,UTTAR PRADESH,9,158,4.85
2348,KAILARAS,KQS,NSG6,JHANSI,NCR,MORENA,MADHYA PRADESH,9,158,4.85
2349,KARARI,KRQ,NSG6,JHANSI,NCR,JHANSI,UTTAR PRADESH,9,158,4.85
2350,KARONDA,KOA,NSG6,JHANSI,NCR,SAGAR,MADHYA PRADESH,9,158,4.85
2351,KATHARA ROAD,KTRR,NSG6,JHANSI,NCR,KANPUR NAGAR,UTTAR PRADESH,9,158,4.85
2352,KHAIRAR JN.,KID,NSG6,JHANSI,NCR,BANDA,UTTAR PRADESH,9,158,4.85
2353,KHAJRAHA,KHJ,NSG6,JHANSI,NCR,JHANSI,UTTAR PRADESH,9,158,4.85
2354,KHARGAPUR,KHGP,NSG6,JHANSI,NCR,TIKAMGARH,MADHYA PRADESH,9,158,4.85
2355,KHOH,KHOH,NSG6,JHANSI,NCR,CHITRAKOOT,UTTAR PRADESH,9,158,4.85
2356,KHOJEEPURA,KJP,NSG6,JHANSI,NCR,SHEOPUR,MADHYA PRADESH,9,158,4.85
2357,KHURHAND,KHU,NSG6,JHANSI,NCR,BANDA,UTTAR PRADESH,9,158,4.85
2358,KONCH,KNH,NSG6,JHANSI,NCR,JALAUN,UTTAR PRADESH,9,158,4.85
2359,KOTRA,KTRA,NSG6,JHANSI,NCR,DATIA,MADHYA PRADESH,9,158,4.85
2360,LALPUR,LLR,NSG6,JHANSI,NCR,KANPUR DEHAT,UTTAR PRADESH,9,158,4.85
2361,M C CHHATARPUR,MCSC,NSG6,JHANSI,NCR,CHHATARPUR,MADHYA PRADESH,9,158,4.85
2362,MALANPUR,MLAR,NSG6,JHANSI,NCR,MORENA,MADHYA PRADESH,9,158,4.85
2363,MATATILA,MZX,NSG6,JHANSI,NCR,LALITPUR,UTTAR PRADESH,9,158,4.85
2364,MATAUNDH,MTH,NSG6,JHANSI,NCR,BANDA,UTTAR PRADESH,9,158,4.85
2365,MOHASA,MXS,NSG6,JHANSI,NCR,SAGAR,MADHYA PRADESH,9,158,4.85
2366,MOTH,MOTH,NSG6,JHANSI,NCR,JHANSI,UTTAR PRADESH,9,158,4.85
2367,MOTIJHEEL,MTJL,NSG6,JHANSI,NCR,GWALIOR,MADHYA PRADESH,9,158,4.85
2368,MUSTARA,MSV,NSG6,JHANSI,NCR,JHANSI,UTTAR PRADESH,9,158,4.85
2369,NANDKHAS,NDK,NSG6,JHANSI,NCR,JHANSI,UTTAR PRADESH,9,158,4.85
2370,ORCHHA,ORC,NSG6,JHANSI,NCR,TIKAMGARH,MADHYA PRADESH,9,158,4.85
2371,PAMAN,PMN,NSG6,JHANSI,NCR,KANPUR DEHAT,UTTAR PRADESH,9,158,4.85
2372,PARAUNA,PRN,NSG6,JHANSI,NCR,JHANSI,UTTAR PRADESH,9,158,4.85
2373,PARICHA,PIC,NSG6,JHANSI,NCR,JHANSI,UTTAR PRADESH,9,158,4.85
2374,PATARA,PTRE,NSG6,JHANSI,NCR,KANPUR NAGAR,UTTAR PRADESH,9,158,4.85
2375,RANIPUR ROAD,RNRD,NSG6,JHANSI,NCR,JHANSI,UTTAR PRADESH,9,158,4.85
2376,RAYARU,RRU,NSG6,JHANSI,NCR,GWALIOR,MADHYA PRADESH,9,158,4.85
2377,RORA,RORA,NSG6,JHANSI,NCR,JHANSI,UTTAR PRADESH,9,158,4.85
2378,SABALGARH,SBL,NSG6,JHANSI,NCR,MORENA,MADHYA PRADESH,9,158,4.85
2379,SANICHARA,SAC,NSG6,JHANSI,NCR,MORENA,MADHYA PRADESH,9,158,4.85
2380,SANK,SANK,NSG6,JHANSI,NCR,MORENA,MADHYA PRADESH,9,158,4.85
2381,SARKANPUR,SKNP,NSG6,JHANSI,NCR,TIKAMGARH,MADHYA PRADESH,9,158,4.85
2382,SARSOKI,SSKI,NSG6,JHANSI,NCR,JALAUN,UTTAR PRADESH,9,158,4.85
2383,SHEOPUR KALAN,SOE,NSG6,JHANSI,NCR,SHEOPUR,MADHYA PRADESH,9,158,4.85
2384,SHIVRAMPUR,SWC,NSG6,JHANSI,NCR,CHITRAKOOT,UTTAR PRADESH,9,158,4.85
2385,SIKRODA KWANRI,SIKD,NSG6,JHANSI,NCR,MORENA,MADHYA PRADESH,9,158,4.85
2386,SINGHPURDUMRA,SPDM,NSG6,JHANSI,NCR,CHHATARPUR,MADHYA PRADESH,9,158,4.85
2387,SITHOULI,STLI,NSG6,JHANSI,NCR,GWALIOR,MADHYA PRADESH,9,158,4.85
2388,SONAGIR,SOR,NSG6,JHANSI,NCR,DATIA,MADHYA PRADESH,9,158,4.85
2389,SONI,SONI,NSG6,JHANSI,NCR,BHIND,MADHYA PRADESH,9,158,4.85
2390,SUMAOLI,SMV,NSG6,JHANSI,NCR,MORENA,MADHYA PRADESH,9,158,4.85
2391,TEHARKA,TKA,NSG6,JHANSI,NCR,TIKAMGARH,MADHYA PRADESH,9,158,4.85
2392,TIKAMGARH,TKMG,NSG6,JHANSI,NCR,TIKAMGARH,MADHYA PRADESH,9,158,4.85
2393,UDAIPURA,UDPR,NSG6,JHANSI,NCR,LALITPUR,UTTAR PRADESH,9,158,4.85
2394,USARGAON,URG,NSG6,JHANSI,NCR,JALAUN,UTTAR PRADESH,9,158,4.85
2395,YAMUNA SOUTH BANK,JSB,NSG6,JHANSI,NCR,HAMIRPUR,UTTAR PRADESH,9,158,4.85
2396,ARAON,AON,HG2,PRAYAGRAJ,NCR,FIROZABAD,UTTAR PRADESH,2,151,4.85
2397,BABA LAKSHMAN DAS PU,BBLK,HG2,PRAYAGRAJ,NCR,FARRUKHABAD,UTTAR PRADESH,2,151,4.85
2398,BORAKI HALT,BRKY,HG2,PRAYAGRAJ,NCR,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,2,151,4.85
2399,GANGRAUL HALT,GNRL,HG2,PRAYAGRAJ,NCR,BULANDSHAHR,UTTAR PRADESH,2,151,4.85
2400,KAMALPUR HALT,KAMP,HG2,PRAYAGRAJ,NCR,BULANDSHAHR,UTTAR PRADESH,2,151,4.85
2401,MAINPURI KACHERI HAL,MPUE,HG2,PRAYAGRAJ,NCR,MAINPURI,UTTAR PRADESH,2,151,4.85
2402,PAKHNA,PKNA,HG2,PRAYAGRAJ,NCR,FARRUKHABAD,UTTAR PRADESH,2,151,4.85
2403,PARJANI HALT,PJY,HG2,PRAYAGRAJ,NCR,KANPUR DEHAT,UTTAR PRADESH,2,151,4.85
2404,PATRA,PTRA,HG2,PRAYAGRAJ,NCR,KANPUR DEHAT,UTTAR PRADESH,2,151,4.85
2405,ROSHAN MAU HALT,RMW,HG2,PRAYAGRAJ,NCR,KANPUR DEHAT,UTTAR PRADESH,2,151,4.85
2406,SHIWALA TEHU HALT,SWT,HG2,PRAYAGRAJ,NCR,AGRA,UTTAR PRADESH,2,151,4.85
2407,UGARPUR,UGP,HG2,PRAYAGRAJ,NCR,FARRUKHABAD,UTTAR PRADESH,2,151,4.85
2408,AWA GARH,AWG,HG3,PRAYAGRAJ,NCR,ETAH,UTTAR PRADESH,3,151,4.85
2409,BAIDPUR,BPUR,HG3,PRAYAGRAJ,NCR,ETAWAH,UTTAR PRADESH,3,151,4.85
2410,BHUJIA,BUJA,HG3,PRAYAGRAJ,NCR,MAINPURI,UTTAR PRADESH,3,151,4.85
2411,BUDA BHARTHARA HALT,BUBT,HG3,PRAYAGRAJ,NCR,FIROZABAD,UTTAR PRADESH,3,151,4.85
2412,FATEHPUR MAKRANDPUR,FPMP,HG3,PRAYAGRAJ,NCR,BULANDSHAHR,UTTAR PRADESH,3,151,4.85
2413,GHASARA HALT,GHSR,HG3,PRAYAGRAJ,NCR,AURAIYA,UTTAR PRADESH,3,151,4.85
2414,KIRATPUR,KAPU,HG3,PRAYAGRAJ,NCR,MAINPURI,UTTAR PRADESH,3,151,4.85
2415,KUSWA HALT,KWW,HG3,PRAYAGRAJ,NCR,ETAH,UTTAR PRADESH,3,151,4.85
2416,SAIPHAI,SIPI,HG3,PRAYAGRAJ,NCR,ETAWAH,UTTAR PRADESH,3,151,4.85
2417,SHAHANAGAR TIMARUA,SWW,HG3,PRAYAGRAJ,NCR,ETAH,UTTAR PRADESH,3,151,4.85
2418,SHRIMAD DWARIKAPURI,SRDW,HG3,PRAYAGRAJ,NCR,FARRUKHABAD,UTTAR PRADESH,3,151,4.85
2419,TAKHA,TKHA,HG3,PRAYAGRAJ,NCR,FIROZABAD,UTTAR PRADESH,3,151,4.85
2420,TAKHRAU HALT,TKRU,HG3,PRAYAGRAJ,NCR,MAINPURI,UTTAR PRADESH,3,151,4.85
2421,TINDAULI,TNUE,HG3,PRAYAGRAJ,NCR,MAINPURI,UTTAR PRADESH,3,151,4.85
2422,KANPUR CENTRAL JN.,CNB,NSG2,PRAYAGRAJ,NCR,KANPUR NAGAR,UTTAR PRADESH,5,151,4.85
2423,PRAYAGRAJ JN.,PRYJ,NSG2,PRAYAGRAJ,NCR,PRAYAGRAJ,UTTAR PRADESH,5,151,4.85
2424,ALIGARH JN.,ALJN,NSG3,PRAYAGRAJ,NCR,ALIGARH,UTTAR PRADESH,6,151,4.85
2425,ETAWAH JN.,ETW,NSG3,PRAYAGRAJ,NCR,ETAWAH,UTTAR PRADESH,6,151,4.85
2426,MIRZAPUR,MZP,NSG3,PRAYAGRAJ,NCR,MIRZAPUR,UTTAR PRADESH,6,151,4.85
2427,PRAYAGRAJ CHHEOKI,PCOI,NSG3,PRAYAGRAJ,NCR,PRAYAGRAJ,UTTAR PRADESH,6,151,4.85
2428,TUNDLA JN.,TDL,NSG3,PRAYAGRAJ,NCR,FIROZABAD,UTTAR PRADESH,6,151,4.85
2429,DADRI,DER,NSG4,PRAYAGRAJ,NCR,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,7,151,4.85
2430,FATEHPUR,FTP,NSG4,PRAYAGRAJ,NCR,FATEHPUR,UTTAR PRADESH,7,151,4.85
2431,KANPUR ANWARGANJ,CPA,NSG4,PRAYAGRAJ,NCR,KANPUR NAGAR,UTTAR PRADESH,7,151,4.85
2432,KHURJA JN.,KRJ,NSG4,PRAYAGRAJ,NCR,BULANDSHAHR,UTTAR PRADESH,7,151,4.85
2433,MANIKPUR JN.,MKP,NSG4,PRAYAGRAJ,NCR,CHITRAKOOT,UTTAR PRADESH,7,151,4.85
2434,PHAPHUND,PHD,NSG4,PRAYAGRAJ,NCR,AURAIYA,UTTAR PRADESH,7,151,4.85
2435,SUBEDARGANJ,SFG,NSG4,PRAYAGRAJ,NCR,PRAYAGRAJ,UTTAR PRADESH,7,151,4.85
2436,ACHALDA,ULD,NSG5,PRAYAGRAJ,NCR,AURAIYA,UTTAR PRADESH,8,151,4.85
2437,BHARTHANA,BNT,NSG5,PRAYAGRAJ,NCR,ETAWAH,UTTAR PRADESH,8,151,4.85
2438,BHARWARI,BRE,NSG5,PRAYAGRAJ,NCR,KAUSHAMBI,UTTAR PRADESH,8,151,4.85
2439,BHONGAON,BGQ,NSG5,PRAYAGRAJ,NCR,MAINPURI,UTTAR PRADESH,8,151,4.85
2440,CHOLA,CHL,NSG5,PRAYAGRAJ,NCR,BULANDSHAHR,UTTAR PRADESH,8,151,4.85
2441,CHUNAR JN.,CAR,NSG5,PRAYAGRAJ,NCR,MIRZAPUR,UTTAR PRADESH,8,151,4.85
2442,DABHAURA,DBR,NSG5,PRAYAGRAJ,NCR,REWA,MADHYA PRADESH,8,151,4.85
2443,DANKAUR,DKDE,NSG5,PRAYAGRAJ,NCR,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,8,151,4.85
2444,FIROZABAD,FZD,NSG5,PRAYAGRAJ,NCR,FIROZABAD,UTTAR PRADESH,8,151,4.85
2445,GOVINDPURI,GOY,NSG5,PRAYAGRAJ,NCR,KANPUR NAGAR,UTTAR PRADESH,8,151,4.85
2446,HATHRAS JN.,HRS,NSG5,PRAYAGRAJ,NCR,HATHRAS,UTTAR PRADESH,8,151,4.85
2447,JHINJHAK,JJK,NSG5,PRAYAGRAJ,NCR,KANPUR DEHAT,UTTAR PRADESH,8,151,4.85
2448,KHAGA,KGA,NSG5,PRAYAGRAJ,NCR,FATEHPUR,UTTAR PRADESH,8,151,4.85
2449,MAINPURI JN.,MNQ,NSG5,PRAYAGRAJ,NCR,MAINPURI,UTTAR PRADESH,8,151,4.85
2450,MANDA ROAD,MNF,NSG5,PRAYAGRAJ,NCR,PRAYAGRAJ,UTTAR PRADESH,8,151,4.85
2451,MEJA ROAD,MJA,NSG5,PRAYAGRAJ,NCR,PRAYAGRAJ,UTTAR PRADESH,8,151,4.85
2452,NAINI JN.,NYN,NSG5,PRAYAGRAJ,NCR,PRAYAGRAJ,UTTAR PRADESH,8,151,4.85
2453,PANKI DHAM,PNKD,NSG5,PRAYAGRAJ,NCR,KANPUR NAGAR,UTTAR PRADESH,8,151,4.85
2454,RURA,RURA,NSG5,PRAYAGRAJ,NCR,KANPUR DEHAT,UTTAR PRADESH,8,151,4.85
2455,SHANKARGARH,SRJ,NSG5,PRAYAGRAJ,NCR,PRAYAGRAJ,UTTAR PRADESH,8,151,4.85
2456,SHIKOHABAD JN.,SKB,NSG5,PRAYAGRAJ,NCR,FIROZABAD,UTTAR PRADESH,8,151,4.85
2457,SIRATHU,SRO,NSG5,PRAYAGRAJ,NCR,KAUSHAMBI,UTTAR PRADESH,8,151,4.85
2458,SONBHADRA,SBDR,NSG5,PRAYAGRAJ,NCR,SONBHADRA,UTTAR PRADESH,8,151,4.85
2459,VINDHYACHAL,BDL,NSG5,PRAYAGRAJ,NCR,MIRZAPUR,UTTAR PRADESH,8,151,4.85
2460,WAIR,WAIR,NSG5,PRAYAGRAJ,NCR,BULANDSHAHR,UTTAR PRADESH,8,151,4.85
2461,AGORI KHAS,AGY,NSG6,PRAYAGRAJ,NCR,SONBHADRA,UTTAR PRADESH,9,151,4.85
2462,AHRAURA ROAD,ARW,NSG6,PRAYAGRAJ,NCR,MIRZAPUR,UTTAR PRADESH,9,151,4.85
2463,AJAIBPUR,AJR,NSG6,PRAYAGRAJ,NCR,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,9,151,4.85
2464,AMBIAPUR,AAP,NSG6,PRAYAGRAJ,NCR,KANPUR DEHAT,UTTAR PRADESH,9,151,4.85
2465,ATHSARAI,ASCE,NSG6,PRAYAGRAJ,NCR,KAUSHAMBI,UTTAR PRADESH,9,151,4.85
2466,AUNG,AUNG,NSG6,PRAYAGRAJ,NCR,FATEHPUR,UTTAR PRADESH,9,151,4.85
2467,BALRAI,BBL,NSG6,PRAYAGRAJ,NCR,ETAWAH,UTTAR PRADESH,9,151,4.85
2468,BAMHRAULI,BMU,NSG6,PRAYAGRAJ,NCR,PRAYAGRAJ,UTTAR PRADESH,9,151,4.85
2469,BARGARH,BRG,NSG6,PRAYAGRAJ,NCR,CHITRAKOOT,UTTAR PRADESH,9,151,4.85
2470,BARHAN JN.,BRN,NSG6,PRAYAGRAJ,NCR,AGRA,UTTAR PRADESH,9,151,4.85
2471,BHADAN,BDN,NSG6,PRAYAGRAJ,NCR,FIROZABAD,UTTAR PRADESH,9,151,4.85
2472,BHAUPUR,BPU,NSG6,PRAYAGRAJ,NCR,KANPUR DEHAT,UTTAR PRADESH,9,151,4.85
2473,BHEERPUR,BEP,NSG6,PRAYAGRAJ,NCR,PRAYAGRAJ,UTTAR PRADESH,9,151,4.85
2474,BIDANPUR,BDNP,NSG6,PRAYAGRAJ,NCR,KAUSHAMBI,UTTAR PRADESH,9,151,4.85
2475,BINDKI ROAD,BKO,NSG6,PRAYAGRAJ,NCR,FATEHPUR,UTTAR PRADESH,9,151,4.85
2476,BIROHE,BEO,NSG6,PRAYAGRAJ,NCR,MIRZAPUR,UTTAR PRADESH,9,151,4.85
2477,CHAKERI,CHK,NSG6,PRAYAGRAJ,NCR,KANPUR NAGAR,UTTAR PRADESH,9,151,4.85
2478,CHAMROLA,CMR,NSG6,PRAYAGRAJ,NCR,AGRA,UTTAR PRADESH,9,151,4.85
2479,CHANDARI,CNBI,NSG6,PRAYAGRAJ,NCR,KANPUR NAGAR,UTTAR PRADESH,9,151,4.85
2480,CHURK,CUK,NSG6,PRAYAGRAJ,NCR,SONBHADRA,UTTAR PRADESH,9,151,4.85
2481,DAGMAGPUR,DAP,NSG6,PRAYAGRAJ,NCR,MIRZAPUR,UTTAR PRADESH,9,151,4.85
2482,DANWAR,DAR,NSG6,PRAYAGRAJ,NCR,BULANDSHAHR,UTTAR PRADESH,9,151,4.85
2483,DAUD KHAN,DAQ,NSG6,PRAYAGRAJ,NCR,ALIGARH,UTTAR PRADESH,9,151,4.85
2484,EKDIL,EKL,NSG6,PRAYAGRAJ,NCR,ETAWAH,UTTAR PRADESH,9,151,4.85
2485,ETAH,ETAH,NSG6,PRAYAGRAJ,NCR,ETAH,UTTAR PRADESH,9,151,4.85
2486,FAIZULLAPUR,FYZ,NSG6,PRAYAGRAJ,NCR,FATEHPUR,UTTAR PRADESH,9,151,4.85
2487,GAIPURA,GAE,NSG6,PRAYAGRAJ,NCR,MIRZAPUR,UTTAR PRADESH,9,151,4.85
2488,HARDUAGANJ,HGJ,NSG6,PRAYAGRAJ,NCR,ALIGARH,UTTAR PRADESH,9,151,4.85
2489,HATHRAS QILAH,HRF,NSG6,PRAYAGRAJ,NCR,HATHRAS,UTTAR PRADESH,9,151,4.85
2490,HIRANGAON,HNG,NSG6,PRAYAGRAJ,NCR,FIROZABAD,UTTAR PRADESH,9,151,4.85
2491,IRADATGANJ,IDGJ,NSG6,PRAYAGRAJ,NCR,PRAYAGRAJ,UTTAR PRADESH,9,151,4.85
2492,JALESAR CITY,JSC,NSG6,PRAYAGRAJ,NCR,ETAH,UTTAR PRADESH,9,151,4.85
2493,JALESAR ROAD,JLS,NSG6,PRAYAGRAJ,NCR,HATHRAS,UTTAR PRADESH,9,151,4.85
2494,JASRA,JSR,NSG6,PRAYAGRAJ,NCR,PRAYAGRAJ,UTTAR PRADESH,9,151,4.85
2495,JASWANTNAGAR,JGR,NSG6,PRAYAGRAJ,NCR,ETAWAH,UTTAR PRADESH,9,151,4.85
2496,JEONATHPUR,JEP,NSG6,PRAYAGRAJ,NCR,MIRZAPUR,UTTAR PRADESH,9,151,4.85
2497,JHINGURA,JHG,NSG6,PRAYAGRAJ,NCR,MIRZAPUR,UTTAR PRADESH,9,151,4.85
2498,JIGNA,JIA,NSG6,PRAYAGRAJ,NCR,MIRZAPUR,UTTAR PRADESH,9,151,4.85
2499,KAILAHAT,KYT,NSG6,PRAYAGRAJ,NCR,MIRZAPUR,UTTAR PRADESH,9,151,4.85
2500,KANCHAUSI,KNS,NSG6,PRAYAGRAJ,NCR,KANPUR NAGAR,UTTAR PRADESH,9,151,4.85
2501,KANSPUR GUGAULI,KSQ,NSG6,PRAYAGRAJ,NCR,FATEHPUR,UTTAR PRADESH,9,151,4.85
2502,KARBIGWAN,KBN,NSG6,PRAYAGRAJ,NCR,KANPUR NAGAR,UTTAR PRADESH,9,151,4.85
2503,KARCHANA,KCN,NSG6,PRAYAGRAJ,NCR,PRAYAGRAJ,UTTAR PRADESH,9,151,4.85
2504,KARHAL,KAHL,NSG6,PRAYAGRAJ,NCR,MAINPURI,UTTAR PRADESH,9,151,4.85
2505,KATAIYA DANDI HALT,KTDD,NSG6,PRAYAGRAJ,NCR,CHITRAKOOT,UTTAR PRADESH,9,151,4.85
2506,KATOGHAN,KTCE,NSG6,PRAYAGRAJ,NCR,FATEHPUR,UTTAR PRADESH,9,151,4.85
2507,KAURARA,KAA,NSG6,PRAYAGRAJ,NCR,FIROZABAD,UTTAR PRADESH,9,151,4.85
2508,KHAIRAHI,KHRY,NSG6,PRAYAGRAJ,NCR,SONBHADRA,UTTAR PRADESH,9,151,4.85
2509,KOSMA,KOZ,NSG6,PRAYAGRAJ,NCR,MAINPURI,UTTAR PRADESH,9,151,4.85
2510,KULWA,KLA,NSG6,PRAYAGRAJ,NCR,ALIGARH,UTTAR PRADESH,9,151,4.85
2511,KUNWAR,KUW,NSG6,PRAYAGRAJ,NCR,KAUSHAMBI,UTTAR PRADESH,9,151,4.85
2512,KURASTI KALAN,KKS,NSG6,PRAYAGRAJ,NCR,FATEHPUR,UTTAR PRADESH,9,151,4.85
2513,LOHGARA,LOG,NSG6,PRAYAGRAJ,NCR,PRAYAGRAJ,UTTAR PRADESH,9,151,4.85
2514,LUSA,LUSA,NSG6,PRAYAGRAJ,NCR,MIRZAPUR,UTTAR PRADESH,9,151,4.85
2515,MADARAHA,MFX,NSG6,PRAYAGRAJ,NCR,PRAYAGRAJ,UTTAR PRADESH,9,151,4.85
2516,MAHRAWAL,MWUE,NSG6,PRAYAGRAJ,NCR,ALIGARH,UTTAR PRADESH,9,151,4.85
2517,MAITHA,MTO,NSG6,PRAYAGRAJ,NCR,KANPUR DEHAT,UTTAR PRADESH,9,151,4.85
2518,MAJHIARI,MJHR,NSG6,PRAYAGRAJ,NCR,REWA,MADHYA PRADESH,9,151,4.85
2519,MAKKHANPUR,MNR,NSG6,PRAYAGRAJ,NCR,FIROZABAD,UTTAR PRADESH,9,151,4.85
2520,MALWAN,MWH,NSG6,PRAYAGRAJ,NCR,FATEHPUR,UTTAR PRADESH,9,151,4.85
2521,MANAURI,MRE,NSG6,PRAYAGRAJ,NCR,KAUSHAMBI,UTTAR PRADESH,9,151,4.85
2522,MANDRAK,MXK,NSG6,PRAYAGRAJ,NCR,ALIGARH,UTTAR PRADESH,9,151,4.85
2523,MANOHARGANJ,MNJ,NSG6,PRAYAGRAJ,NCR,KAUSHAMBI,UTTAR PRADESH,9,151,4.85
2524,MANZOORGARHI,MZGI,NSG6,PRAYAGRAJ,NCR,ALIGARH,UTTAR PRADESH,9,151,4.85
2525,MARIPAT,MIU,NSG6,PRAYAGRAJ,NCR,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,9,151,4.85
2526,MITAWALI,MTI,NSG6,PRAYAGRAJ,NCR,AGRA,UTTAR PRADESH,9,151,4.85
2527,MOTA,MOTA,NSG6,PRAYAGRAJ,NCR,MAINPURI,UTTAR PRADESH,9,151,4.85
2528,NIBKARORI,NBUE,NSG6,PRAYAGRAJ,NCR,FARRUKHABAD,UTTAR PRADESH,9,151,4.85
2529,PAHARA,PRE,NSG6,PRAYAGRAJ,NCR,MIRZAPUR,UTTAR PRADESH,9,151,4.85
2530,PANHAI,PNHI,NSG6,PRAYAGRAJ,NCR,CHITRAKOOT,UTTAR PRADESH,9,151,4.85
2531,PATA,PATA,NSG6,PRAYAGRAJ,NCR,AURAIYA,UTTAR PRADESH,9,151,4.85
2532,PORA,PORA,NSG6,PRAYAGRAJ,NCR,HATHRAS,UTTAR PRADESH,9,151,4.85
2533,PREMPUR,PMPR,NSG6,PRAYAGRAJ,NCR,KANPUR NAGAR,UTTAR PRADESH,9,151,4.85
2534,RASULABAD,RUB,NSG6,PRAYAGRAJ,NCR,FATEHPUR,UTTAR PRADESH,9,151,4.85
2535,ROOMA,RXM,NSG6,PRAYAGRAJ,NCR,KANPUR NAGAR,UTTAR PRADESH,9,151,4.85
2536,SAIYID SARAWAN,SYWN,NSG6,PRAYAGRAJ,NCR,KAUSHAMBI,UTTAR PRADESH,9,151,4.85
2537,SAKTESGARH,SKGH,NSG6,PRAYAGRAJ,NCR,MIRZAPUR,UTTAR PRADESH,9,151,4.85
2538,SAMHON,SHW,NSG6,PRAYAGRAJ,NCR,ETAWAH,UTTAR PRADESH,9,151,4.85
2539,SARAI BHOPAT,SB,NSG6,PRAYAGRAJ,NCR,ETAWAH,UTTAR PRADESH,9,151,4.85
2540,SASNI,SNS,NSG6,PRAYAGRAJ,NCR,HATHRAS,UTTAR PRADESH,9,151,4.85
2541,SATH NARAINI,SNIE,NSG6,PRAYAGRAJ,NCR,FATEHPUR,UTTAR PRADESH,9,151,4.85
2542,SHUJATPUR,SJT,NSG6,PRAYAGRAJ,NCR,KAUSHAMBI,UTTAR PRADESH,9,151,4.85
2543,SIKANDARPUR,SKQ,NSG6,PRAYAGRAJ,NCR,BULANDSHAHR,UTTAR PRADESH,9,151,4.85
2544,SIRSAUL,SSL,NSG6,PRAYAGRAJ,NCR,KANPUR NAGAR,UTTAR PRADESH,9,151,4.85
2545,SOMNA,SOM,NSG6,PRAYAGRAJ,NCR,ALIGARH,UTTAR PRADESH,9,151,4.85
2546,UNCHDIH,UND,NSG6,PRAYAGRAJ,NCR,PRAYAGRAJ,UTTAR PRADESH,9,151,4.85
2547,BARHAJ BAZAR,BHJ,HG2,BANARAS,NER,DEORIA,UTTAR PRADESH,2,203,5.88
2548,BASUCHAK HALT,BSCK,HG2,BANARAS,NER,GHAZIPUR,UTTAR PRADESH,2,203,5.88
2549,BHULANPUR F,BHLP,HG2,BANARAS,NER,VARANASI,UTTAR PRADESH,2,203,5.88
2550,CHAF HALT,CHAF,HG2,BANARAS,NER,KUSHI NAGAR,UTTAR PRADESH,2,203,5.88
2551,DAL CHAPRA F,DCP,HG2,BANARAS,NER,BALLIA,UTTAR PRADESH,2,203,5.88
2552,DOHRIGHAT,DIT,HG2,BANARAS,NER,MAU,UTTAR PRADESH,2,203,5.88
2553,DUDHAUNDA HALT,DDNA,HG2,BANARAS,NER,JAUNPUR,UTTAR PRADESH,2,203,5.88
2554,GAURI SHRI RAM HALT,GSRM,HG2,BANARAS,NER,KUSHI NAGAR,UTTAR PRADESH,2,203,5.88
2555,GHAZIPUR GHAT F,GZT,HG2,BANARAS,NER,GHAZIPUR,UTTAR PRADESH,2,203,5.88
2556,GHOSI,GSI,HG2,BANARAS,NER,MAU,UTTAR PRADESH,2,203,5.88
2557,GURLI RAMGARHWA HALT,GRRG,HG2,BANARAS,NER,MAHARAJGANJ,UTTAR PRADESH,2,203,5.88
2558,HURMUJPUR HALT,HMPR,HG2,BANARAS,NER,GHAZIPUR,UTTAR PRADESH,2,203,5.88
2559,KARCHHUE HALT,KYW,HG2,BANARAS,NER,SIWAN,BIHAR,2,203,5.88
